file,verdict,score,confidence,hires_verdict,evidence_families,engine_version,engine_sha
b183.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b184.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b185.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b186.wav,AUTHENTIC,20,✅ Authentic file,NOT_HIRES,cnn|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b187.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b188.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b189.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b190.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b191.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b192.wav,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b193.wav,FAKE_CERTAIN,77,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b194.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b195.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b196.wav,AUTHENTIC,25,✅ Authentic file,NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b197.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b198.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b199.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b200.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b201.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b202.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b203.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b204.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b205.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b206.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b207.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b208.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b209.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b210.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b211.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b212.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b213.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b214.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b215.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b216.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b217.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b218.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b219.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b220.wav,FAKE_CERTAIN,79,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b221.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b222.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b223.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b224.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b225.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b226.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b227.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b228.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b229.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b230.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b231.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b232.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b233.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b234.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b235.wav,FAKE_CERTAIN,58,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b236.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b237.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b238.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b239.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b240.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b241.wav,WARNING,53,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b242.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b243.wav,AUTHENTIC,1,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b244.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b245.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b246.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b247.wav,FAKE_CERTAIN,83,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b248.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b249.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b250.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b251.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b252.wav,WARNING,36,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b253.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b254.wav,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b255.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b256.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b257.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b258.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b259.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b260.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b261.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b262.wav,AUTHENTIC,1,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b263.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b264.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b265.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,cnn,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b266.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b267.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b268.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b269.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b270.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b271.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b272.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b273.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b274.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b275.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b276.wav,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b277.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b278.wav,AUTHENTIC,16,✅ Authentic file,NOT_HIRES,,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b279.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
b280.wav,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.4,9199d4528572995e51627e6b8821186b5e738f91
